membros,eixos,escore_latente,escore_design_z,similaridade_semantica,na_faixa,quadrante,solida,confianca_modal
W1492856410|W1527311855|W90769783,Cyb|Reg,0.0543,0.0,0.3302,1,fechamento_trivial,0,obra
W1492856410|W1973459906|W90769783,Cyb|Reg,0.0543,0.0,0.3143,1,fechamento_trivial,0,obra
W1515810707|W1601629960|W595329111,Cyb|Reg,0.0543,0.0,0.2628,0,ruido_quimera,0,obra
W1527571715|W1566478880|W67809301,Cyb|Reg,0.0543,0.0,0.2636,0,ruido_quimera,0,obra
W1541456364|W1601629960|W595329111,Cyb|Reg,0.0543,0.0,0.1267,0,ruido_quimera,0,obra
W1566172004|W1566478880|W233775549,Cyb|Reg,0.0543,0.0,0.3437,1,fechamento_trivial,0,obra
W1566172004|W2026948646|W2154683088,Cyb|Reg,0.0543,0.0,0.3268,1,fechamento_trivial,0,obra
W1566478880|W1973459906|W2026948646,Cyb|Reg,0.0543,0.0,0.2701,0,ruido_quimera,0,obra
W1566478880|W2015930340|W2026948646,Cyb|Reg,0.0543,0.0,0.2929,1,fechamento_trivial,0,obra
W1566478880|W2026948646|W2085563972,Cyb|Reg,0.0543,0.0,0.3074,1,fechamento_trivial,0,obra
W1601629960|W1606540910|W595329111,Cyb|Reg,0.0543,0.0,0.1128,0,ruido_quimera,0,obra
W1601629960|W1993023795|W595329111,Cyb|Reg,0.0543,0.0,0.1729,0,ruido_quimera,0,obra
W1601629960|W2011303397|W595329111,Cyb|Reg,0.0543,0.0,0.1409,0,ruido_quimera,0,obra
W1601629960|W2164284962|W595329111,Cyb|Reg,0.0543,0.0,0.164,0,ruido_quimera,0,obra
W1965278510|W2025177555|W2123755784,Cyb|Reg,0.0543,0.0,0.2398,0,ruido_quimera,0,obra
W2003934805|W2025177555|W2123755784,Cyb|Reg,0.0543,0.0,0.2758,0,ruido_quimera,0,obra
W2025177555|W2101946146|W2123755784,Cyb|Reg,0.0543,0.0,0.283,0,ruido_quimera,0,obra
W2025177555|W2123755784|W2313563931,Cyb|Reg,0.0543,0.0,0.2114,0,ruido_quimera,0,obra
W1527311855|W1566478880|W2048086870,Cyb|Reg,0.0543,0.0,0.4722,0,ruido_quimera,0,obra
W1566172004|W1566478880|W2048086870,Cyb|Reg,0.0543,0.0,0.5451,0,ruido_quimera,0,obra
W2010793828|W2086450534|W2154683088,Cyb|Reg,0.0542,0.0,0.348,1,fechamento_trivial,0,obra
W2010793828|W2048086870|W2154683088,Cyb|Reg,0.0537,0.0,0.455,0,ruido_quimera,0,obra
W1492856410|W1566172004|W90769783,Cyb|Reg,0.053,0.0,0.3608,1,fechamento_trivial,0,obra
W1492856410|W1980406593|W90769783,Cyb|Reg,0.053,0.0,0.3161,1,fechamento_trivial,0,obra
W1492856410|W2015930340|W90769783,Cyb|Reg,0.053,0.0,0.2618,0,ruido_quimera,0,obra
W1492856410|W2313563931|W90769783,Cyb|Reg,0.053,0.0,0.2748,0,ruido_quimera,0,obra
W1492856410|W27930607|W90769783,Cyb|Reg,0.053,0.0,0.2832,0,ruido_quimera,0,obra
W1492856410|W570136161|W90769783,Cyb|Reg,0.053,0.0,0.2849,0,ruido_quimera,0,obra
