membros,x_latente,y_integracao_kf,semantico,na_faixa,quadrante
W1601629960|W2028436159|W4285719527,0.069,0.2949,0.0698,0,ruido_quimera
W2007287880|W2025177555|W2111030512,0.0483,0.2948,0.2221,1,fechamento_trivial
W2007287880|W2111030512|W52678905,0.069,0.2946,0.2081,0,ruido_quimera
W1492856410|W2007287880|W2111030512,0.0506,0.2946,0.2145,0,ruido_quimera
W1601629960|W2028436159|W4206762723,0.069,0.2945,0.0698,0,ruido_quimera
W2007287880|W2111030512|W2154683088,0.0494,0.2945,0.201,0,ruido_quimera
W2007287880|W2111030512|W2123755784,0.0747,0.2943,0.198,0,ruido_quimera
W1566478880|W2007287880|W2111030512,0.1046,0.2942,0.2052,0,ruido_quimera
W2007287880|W2048086870|W2111030512,0.0563,0.294,0.2068,0,ruido_quimera
W1601629960|W2028436159|W2126563689,0.0793,0.2937,0.2296,1,agenda_pesquisa
W1566478880|W2028436159|W4205188686,0.0529,0.2923,0.2785,1,fechamento_trivial
W1566478880|W2028436159|W4244612406,0.0517,0.2923,0.4076,0,ruido_quimera
W1566478880|W2025177555|W2028436159,0.0586,0.2921,0.3561,0,ruido_quimera
W1492856410|W1566478880|W2028436159,0.0943,0.2919,0.2865,1,agenda_pesquisa
W1566478880|W2028436159|W52678905,0.1103,0.2918,0.3488,0,ruido_quimera
W1566478880|W2028436159|W2154683088,0.0736,0.2917,0.4825,0,ruido_quimera
W1566478880|W2028436159|W2123755784,0.1494,0.2915,0.4137,0,ruido_quimera
W1566478880|W2028436159|W2111030512,0.1046,0.2914,0.2064,0,ruido_quimera
W1492856410|W2028436159|W4285719527,0.0529,0.2905,0.1368,0,ruido_quimera
W2028436159|W2154683088|W4285719527,0.0552,0.2903,0.2934,1,fechamento_trivial
W2028436159|W2123755784|W4285719527,0.0586,0.29,0.435,0,ruido_quimera
W2028436159|W2111030512|W4285719527,0.0586,0.2898,0.0519,0,ruido_quimera
W2028436159|W2048086870|W4285719527,0.0552,0.2898,0.3789,0,ruido_quimera
W2028436159|W2120106358|W3124879925,0.0529,0.2892,0.2123,0,ruido_quimera
W1479827809|W4206762723|W4285719527,0.0494,0.2857,0.0,0,ruido_quimera
W2097592255|W4206762723|W4285719527,0.0483,0.2837,0.0,0,ruido_quimera
W1479827809|W2126563689|W4285719527,0.0517,0.2836,0.101,0,ruido_quimera
W2097592255|W2126563689|W4285719527,0.0506,0.2815,0.3228,0,ruido_quimera
W1479827809|W1601629960|W4285719527,0.069,0.2814,0.2383,1,agenda_pesquisa
W1489741075|W1520641906|W1601629960,0.0736,0.2754,0.2587,1,agenda_pesquisa
W1479827809|W1492856410|W4285719527,0.0529,0.2741,0.2561,1,fechamento_trivial
W1479827809|W2154683088|W4285719527,0.0552,0.2738,0.2563,1,fechamento_trivial
W1489741075|W1601629960|W4206762723,0.0678,0.2737,0.0879,0,ruido_quimera
W1479827809|W2123755784|W4285719527,0.0586,0.2736,0.2077,0,ruido_quimera
W1479827809|W1566478880|W4285719527,0.0782,0.2733,0.3245,0,ruido_quimera
W1479827809|W2048086870|W4285719527,0.0552,0.2732,0.2765,1,fechamento_trivial
W1479827809|W2111030512|W4285719527,0.0586,0.2732,0.2053,0,ruido_quimera
W1489741075|W1601629960|W2126563689,0.0782,0.2726,0.2159,1,agenda_pesquisa
W1492856410|W2109469951|W4285719527,0.0563,0.2718,0.1623,0,ruido_quimera
W2109469951|W2154683088|W4285719527,0.0586,0.2717,0.143,0,ruido_quimera
W2109469951|W2123755784|W4285719527,0.0621,0.2715,-0.002,0,ruido_quimera
W2048086870|W2109469951|W4285719527,0.0586,0.2715,0.0882,0,ruido_quimera
W1566478880|W2109469951|W4285719527,0.0816,0.2712,0.0924,0,ruido_quimera
W1492856410|W2097592255|W4285719527,0.0517,0.2712,0.3947,0,ruido_quimera
W2097592255|W2154683088|W4285719527,0.054,0.271,0.3721,0,ruido_quimera
W2097592255|W2123755784|W4285719527,0.0575,0.2708,0.2332,1,fechamento_trivial
W2109469951|W2111030512|W4285719527,0.017,0.2706,0.2444,1,fechamento_trivial
W2097592255|W2111030512|W4285719527,0.0575,0.2705,0.2356,1,fechamento_trivial
W1566478880|W2097592255|W4285719527,0.077,0.2705,0.3485,0,ruido_quimera
W2048086870|W2097592255|W4285719527,0.054,0.2703,0.291,1,fechamento_trivial
W1492856410|W1786831919|W4285719527,0.0586,0.269,0.3126,1,fechamento_trivial
W1786831919|W2154683088|W4285719527,0.0609,0.2689,0.3754,0,ruido_quimera
W1786831919|W2123755784|W4285719527,0.0644,0.2686,0.124,0,ruido_quimera
W1786831919|W2048086870|W4285719527,0.0609,0.2685,0.2318,1,agenda_pesquisa
W1566478880|W1786831919|W4285719527,0.0839,0.2683,0.2628,1,agenda_pesquisa
W1786831919|W2111030512|W4285719527,0.0644,0.2683,0.0747,0,ruido_quimera
W1981733426|W2111030512|W2325487953,0.0483,0.2674,0.347,0,ruido_quimera
W1598833883|W2111030512|W2325487953,0.0483,0.2671,0.4636,0,ruido_quimera
W1786831919|W3124879925|W4285719527,0.0609,0.2669,0.2037,0,ruido_quimera
W1566478880|W1598833883|W4244612406,0.0517,0.2644,0.3688,0,ruido_quimera
W1566478880|W1598833883|W4205188686,0.0529,0.2642,0.2789,1,fechamento_trivial
W1598833883|W2025177555|W2123755784,0.0483,0.2642,0.2378,1,fechamento_trivial
W1981733426|W4244612406|W52678905,0.0782,0.2641,0.3735,0,ruido_quimera
W1566478880|W1598833883|W2025177555,0.0586,0.2641,0.3444,0,ruido_quimera
W1981733426|W2025177555|W52678905,0.0483,0.264,0.3041,1,fechamento_trivial
W1598833883|W2123755784|W52678905,0.0632,0.2639,0.2289,1,agenda_pesquisa
W1492856410|W1598833883|W2123755784,0.0747,0.2639,0.1662,0,ruido_quimera
W1598833883|W2123755784|W2154683088,0.1057,0.2638,0.2614,1,agenda_pesquisa
W1492856410|W1566478880|W1598833883,0.0943,0.2638,0.2507,1,agenda_pesquisa
W1566478880|W1598833883|W52678905,0.1103,0.2637,0.2916,1,agenda_pesquisa
W1566478880|W1598833883|W2154683088,0.0736,0.2637,0.428,0,ruido_quimera
W1598833883|W2111030512|W2123755784,0.0747,0.2635,0.2309,1,agenda_pesquisa
W1981733426|W2123755784|W52678905,0.0632,0.2635,0.1887,0,ruido_quimera
W1981733426|W2111030512|W52678905,0.069,0.2634,0.1973,0,ruido_quimera
W1566478880|W1981733426|W52678905,0.1103,0.2633,0.2754,1,agenda_pesquisa
W1566478880|W1598833883|W2111030512,0.1046,0.2633,0.2604,1,agenda_pesquisa
W1981733426|W2048086870|W2111030512,0.0563,0.263,0.2116,0,ruido_quimera
W1601629960|W1990513740|W4206762723,0.0678,0.2611,0.254,1,agenda_pesquisa
W1601629960|W1990513740|W2126563689,0.0782,0.2602,0.3451,0,ruido_quimera
W1981314212|W4206762723|W4285719527,0.0483,0.2602,0.0,0,ruido_quimera
W1601629960|W2039191423|W4206762723,0.0701,0.259,0.2666,1,agenda_pesquisa
W1981314212|W2126563689|W4285719527,0.0506,0.2582,0.4043,0,ruido_quimera
W1601629960|W2039191423|W2126563689,0.0805,0.258,0.3843,0,ruido_quimera
W1492856410|W1981314212|W4285719527,0.0517,0.2556,0.2591,1,fechamento_trivial
W1981314212|W2154683088|W4285719527,0.054,0.2554,0.4038,0,ruido_quimera
W1981314212|W2123755784|W4285719527,0.0575,0.2551,0.1837,0,ruido_quimera
W1566478880|W1981314212|W4285719527,0.077,0.2548,0.3283,0,ruido_quimera
W1981314212|W2048086870|W4285719527,0.054,0.2548,0.3199,0,ruido_quimera
W1981314212|W2111030512|W4285719527,0.0575,0.2547,0.1306,0,ruido_quimera
W1601629960|W1981314212|W4206762723,0.0713,0.2528,0.4327,0,ruido_quimera
W1990513740|W2111030512|W2325487953,0.0483,0.2528,0.4102,0,ruido_quimera
W1601629960|W1981314212|W2126563689,0.0816,0.2519,0.4561,0,ruido_quimera
W2039191423|W2111030512|W2325487953,0.0483,0.2516,0.4988,0,ruido_quimera
W1981314212|W3124879925|W4285719527,0.0136,0.2493,0.1919,0,ruido_quimera
W1990513740|W2111030512|W4244612406,0.0598,0.248,0.2943,1,agenda_pesquisa
W1566478880|W1990513740|W4244612406,0.0529,0.2478,0.3089,1,fechamento_trivial
W1492856410|W1990513740|W2026948646,0.0678,0.2478,0.3953,0,ruido_quimera
W1492856410|W1970428482|W1990513740,0.0102,0.2477,0.3296,0,ruido_quimera
W1990513740|W2025177555|W52678905,0.0483,0.2476,0.2976,1,fechamento_trivial
W1492856410|W1990513740|W4205188686,0.0874,0.2476,0.354,0,ruido_quimera
W1990513740|W2111030512|W52678905,0.069,0.2474,0.2442,1,agenda_pesquisa
W1566478880|W1990513740|W4205188686,0.054,0.2473,0.2358,1,fechamento_trivial
W1990513740|W2123755784|W52678905,0.0632,0.2473,0.2001,0,ruido_quimera
W1990513740|W2025177555|W2111030512,0.0102,0.2472,0.2694,1,fechamento_trivial
W1566478880|W1990513740|W52678905,0.1115,0.2471,0.2643,1,agenda_pesquisa
W1492856410|W1990513740|W2154683088,0.0103,0.2471,0.2962,1,fechamento_trivial
W2039191423|W2111030512|W4244612406,0.0598,0.2471,0.4215,0,ruido_quimera
W1566478880|W1990513740|W2025177555,0.0136,0.247,0.3075,1,fechamento_trivial
W1990513740|W2048086870|W2111030512,0.0102,0.247,0.2458,1,fechamento_trivial
W1492856410|W1990513740|W2111030512,0.0102,0.247,0.2599,1,fechamento_trivial
W1990513740|W2111030512|W2154683088,0.0102,0.247,0.2449,1,fechamento_trivial
W1492856410|W1990513740|W2123755784,0.0103,0.247,0.1723,0,ruido_quimera
W1990513740|W2111030512|W2123755784,0.0103,0.247,0.2002,0,ruido_quimera
W1566478880|W2039191423|W4244612406,0.0517,0.2469,0.4455,0,ruido_quimera
W1492856410|W1566478880|W1990513740,0.0137,0.2468,0.2583,1,fechamento_trivial
W1566478880|W1990513740|W2154683088,0.0136,0.2468,0.4019,0,ruido_quimera
W1566478880|W1990513740|W2123755784,0.0137,0.2467,0.2705,1,fechamento_trivial
W2025177555|W2039191423|W2111030512,0.0483,0.2467,0.3448,0,ruido_quimera
W1566478880|W2025177555|W2039191423,0.0586,0.2466,0.3923,0,ruido_quimera
W2039191423|W2048086870|W2111030512,0.0563,0.2466,0.3302,0,ruido_quimera
W2025177555|W2039191423|W2123755784,0.0483,0.2465,0.2374,1,fechamento_trivial
W2039191423|W2111030512|W52678905,0.069,0.2464,0.3554,0,ruido_quimera
W2039191423|W2123755784|W52678905,0.0632,0.2463,0.274,1,agenda_pesquisa
W1566478880|W2039191423|W52678905,0.1103,0.2463,0.385,0,ruido_quimera
W1492856410|W2039191423|W4205188686,0.0874,0.2462,0.4714,0,ruido_quimera
W1566478880|W2039191423|W4205188686,0.0529,0.2462,0.361,0,ruido_quimera
W2039191423|W2111030512|W2123755784,0.0103,0.2458,0.251,1,fechamento_trivial
W1566478880|W2039191423|W2111030512,0.0103,0.2458,0.3288,0,ruido_quimera
W2039191423|W2123755784|W2154683088,0.0103,0.2457,0.3029,1,fechamento_trivial
W1492856410|W1566478880|W2039191423,0.0103,0.2457,0.3576,0,ruido_quimera
W1566478880|W2039191423|W2154683088,0.0103,0.2457,0.5178,0,ruido_quimera
W1492856410|W2039191423|W2123755784,0.0103,0.2456,0.2248,1,fechamento_trivial
W1601629960|W1786831919|W4206762723,0.027,0.2436,0.3198,0,ruido_quimera
W2063282131|W3124879925|W4285719527,0.0621,0.2403,0.1475,0,ruido_quimera
W1553746973|W2063282131|W4285719527,0.0494,0.2393,0.0613,0,ruido_quimera
W1492856410|W2025579080|W2026948646,0.0678,0.228,0.4949,0,ruido_quimera
W1492856410|W2025579080|W4205188686,0.0874,0.2278,0.4543,0,ruido_quimera
W1566478880|W2025579080|W4244612406,0.0517,0.2278,0.425,0,ruido_quimera
W2025177555|W2025579080|W2123755784,0.0483,0.2276,0.3067,1,fechamento_trivial
W2025579080|W4244612406|W52678905,0.0793,0.2276,0.4859,0,ruido_quimera
W1566478880|W2025177555|W2025579080,0.0586,0.2276,0.4155,0,ruido_quimera
W1492856410|W2025579080|W2154683088,0.0805,0.2275,0.4214,0,ruido_quimera
W1566478880|W2025579080|W4205188686,0.0529,0.2275,0.3428,0,ruido_quimera
W1492856410|W2025579080|W2111030512,0.0506,0.2274,0.2819,1,fechamento_trivial
W2025177555|W2025579080|W52678905,0.0494,0.2274,0.3748,0,ruido_quimera
W2025579080|W2123755784|W2154683088,0.1057,0.2273,0.365,0,ruido_quimera
W1566478880|W2025579080|W2154683088,0.0736,0.2273,0.5337,0,ruido_quimera
W2025579080|W2111030512|W2123755784,0.0747,0.2272,0.2281,1,agenda_pesquisa
W2025579080|W2048086870|W2111030512,0.0563,0.2272,0.262,1,fechamento_trivial
W1566478880|W2025579080|W2111030512,0.1046,0.2271,0.2598,1,agenda_pesquisa
W2025579080|W2111030512|W52678905,0.0701,0.2269,0.2419,1,agenda_pesquisa
W2111030512|W3121405033|W4244612406,0.0598,0.2224,0.2181,1,agenda_pesquisa
W2025177555|W2111030512|W3121405033,0.0483,0.2221,0.2243,1,fechamento_trivial
W1492856410|W2111030512|W3121405033,0.0506,0.2219,0.207,0,ruido_quimera
W2111030512|W3121405033|W52678905,0.069,0.2218,0.1643,0,ruido_quimera
W2111030512|W2154683088|W3121405033,0.0494,0.2217,0.2101,0,ruido_quimera
W2111030512|W2123755784|W3121405033,0.0747,0.2216,0.1444,0,ruido_quimera
W1566478880|W2111030512|W3121405033,0.1046,0.2214,0.2175,1,agenda_pesquisa
W2048086870|W2111030512|W3121405033,0.0563,0.2212,0.215,0,ruido_quimera
W1492856410|W1970428482|W3021080613,0.0517,0.2149,0.3181,0,ruido_quimera
W1492856410|W2026948646|W3021080613,0.0678,0.2145,0.3731,0,ruido_quimera
W1492856410|W3021080613|W4205188686,0.0874,0.2141,0.3343,0,ruido_quimera
W1566478880|W3021080613|W4205188686,0.0529,0.2137,0.2727,1,fechamento_trivial
W1566478880|W3021080613|W4244612406,0.0517,0.2137,0.3429,0,ruido_quimera
W1566478880|W2025177555|W3021080613,0.0586,0.2136,0.328,0,ruido_quimera
W1492856410|W2154683088|W3021080613,0.0805,0.2135,0.3227,0,ruido_quimera
W1492856410|W2123755784|W3021080613,0.0747,0.2134,0.1694,0,ruido_quimera
W1566478880|W3021080613|W52678905,0.1103,0.2133,0.2978,1,agenda_pesquisa
W1566478880|W2154683088|W3021080613,0.0736,0.2131,0.485,0,ruido_quimera
W1492856410|W2111030512|W3021080613,0.0506,0.2131,0.1845,0,ruido_quimera
W1566478880|W2123755784|W3021080613,0.1494,0.213,0.3241,0,ruido_quimera
W1566478880|W2111030512|W3021080613,0.1046,0.2127,0.2123,0,ruido_quimera
W2154683088|W3021080613|W4285719527,0.0552,0.2091,0.3121,1,fechamento_trivial
W1492856410|W3021080613|W4285719527,0.0136,0.2091,0.1669,0,ruido_quimera
W2048086870|W3021080613|W4285719527,0.0552,0.2088,0.256,1,fechamento_trivial
W2123755784|W3021080613|W4285719527,0.0586,0.2088,0.1773,0,ruido_quimera
W2111030512|W3021080613|W4285719527,0.0586,0.2085,0.0809,0,ruido_quimera
W1566478880|W3021080613|W4285719527,0.0137,0.2083,0.3115,1,fechamento_trivial
W3021080613|W3124879925|W4285719527,0.0552,0.2077,0.356,0,ruido_quimera
W2120106358|W2171753429|W3124879925,0.0529,0.2063,0.2042,0,ruido_quimera
W1492856410|W2171753429|W4285719527,0.0529,0.2019,0.1113,0,ruido_quimera
W2154683088|W2171753429|W4285719527,0.0552,0.2018,0.2673,1,fechamento_trivial
W2123755784|W2171753429|W4285719527,0.0586,0.2015,0.0988,0,ruido_quimera
W2048086870|W2171753429|W4285719527,0.0552,0.2013,0.16,0,ruido_quimera
W1566478880|W2171753429|W4285719527,0.0782,0.2011,0.2112,0,ruido_quimera
W2111030512|W2171753429|W4285719527,0.0586,0.2011,-0.0421,0,ruido_quimera
W2171753429|W3124879925|W4285719527,0.0136,0.1984,0.2623,1,fechamento_trivial
W3021080613|W4206762723|W4285719527,0.0136,0.1984,0.0,0,ruido_quimera
W2048894562|W3130930004|W4230710385,0.1322,0.1972,0.6294,0,ruido_quimera
W2142257426|W4206762723|W4285719527,0.0494,0.1955,0.0,0,ruido_quimera
W2126563689|W3021080613|W4285719527,0.0268,0.1949,0.2685,1,fechamento_trivial
W3124879925|W4230710385|W4285719527,0.0598,0.1949,0.3224,0,ruido_quimera
W2126563689|W2142257426|W4285719527,0.0136,0.1928,0.2216,1,fechamento_trivial
W1601629960|W2142257426|W4285719527,0.069,0.1914,0.2464,1,agenda_pesquisa
W1492856410|W2043285762|W4285719527,0.054,0.1899,0.2179,1,fechamento_trivial
W2171753429|W4206762723|W4285719527,0.0241,0.1898,0.0,0,ruido_quimera
W2043285762|W2154683088|W4285719527,0.0563,0.1897,0.3704,0,ruido_quimera
W2043285762|W2123755784|W4285719527,0.0598,0.1894,0.1617,0,ruido_quimera
W2043285762|W2048086870|W4285719527,0.0563,0.1892,0.2957,1,fechamento_trivial
W1566478880|W2043285762|W4285719527,0.0793,0.189,0.3329,0,ruido_quimera
W2043285762|W2111030512|W4285719527,0.0598,0.189,0.1304,0,ruido_quimera
W2043285762|W3124879925|W4285719527,0.0563,0.187,0.1533,0,ruido_quimera
W1492856410|W2142257426|W4285719527,0.0529,0.1835,0.1078,0,ruido_quimera
W2123755784|W2142257426|W4285719527,0.0586,0.183,0.2244,1,fechamento_trivial
W2048086870|W2142257426|W4285719527,0.0552,0.1828,0.235,1,fechamento_trivial
W2142257426|W2154683088|W4285719527,0.0136,0.1828,0.2267,1,fechamento_trivial
W2111030512|W2142257426|W4285719527,0.0586,0.1828,0.1521,0,ruido_quimera
W1566478880|W2142257426|W4285719527,0.0782,0.1827,0.3066,1,agenda_pesquisa
W1520641906|W1601629960|W2043285762,0.0805,0.1796,0.4567,0,ruido_quimera
W1569410165|W2120106358|W3124879925,0.0529,0.1777,0.3224,0,ruido_quimera
W1520641906|W2126563689|W3021080613,0.0266,0.1772,0.3902,0,ruido_quimera
W1601629960|W3021080613|W4206762723,0.0178,0.1767,0.285,1,fechamento_trivial
W1970326724|W2048086870|W2111030512,0.0563,0.1752,0.2784,1,fechamento_trivial
W1979505044|W4206762723|W4285719527,0.0483,0.175,0.0,0,ruido_quimera
W1492856410|W1569410165|W4285719527,0.054,0.1749,0.238,1,fechamento_trivial
W1569410165|W2154683088|W4285719527,0.0563,0.1748,0.2169,1,fechamento_trivial
W1569410165|W2123755784|W4285719527,0.0598,0.1745,0.1999,0,ruido_quimera
W1569410165|W2048086870|W4285719527,0.0563,0.1743,0.1806,0,ruido_quimera
W1566478880|W1569410165|W4285719527,0.0793,0.1741,0.216,1,agenda_pesquisa
W1569410165|W2111030512|W4285719527,0.0598,0.1741,0.0786,0,ruido_quimera
W1979505044|W2126563689|W4285719527,0.0506,0.1729,0.1098,0,ruido_quimera
W1520641906|W1601629960|W1993023795,0.0736,0.1719,0.2178,1,agenda_pesquisa
W1569410165|W3124879925|W4285719527,0.0153,0.171,0.419,0,ruido_quimera
W1601629960|W1970326724|W4206762723,0.017,0.1705,0.2722,1,fechamento_trivial
W1601629960|W1993023795|W4206762723,0.0678,0.1701,0.1245,0,ruido_quimera
W1601629960|W1979505044|W4285719527,0.0103,0.17,0.1334,0,ruido_quimera
W1566478880|W2118243939|W4244612406,0.0517,0.1696,0.3497,0,ruido_quimera
W1601629960|W1970326724|W2126563689,0.017,0.1695,0.4034,0,ruido_quimera
W1566478880|W2118243939|W4205188686,0.0529,0.1694,0.2734,1,fechamento_trivial
W1492856410|W2118243939|W2154683088,0.0805,0.1692,0.3307,0,ruido_quimera
W1566478880|W2025177555|W2118243939,0.0586,0.1692,0.3729,0,ruido_quimera
W1601629960|W1993023795|W2126563689,0.0782,0.1691,0.267,1,agenda_pesquisa
W1566478880|W2118243939|W52678905,0.1103,0.1689,0.3043,1,agenda_pesquisa
W1492856410|W1566478880|W2118243939,0.0943,0.1689,0.3082,1,agenda_pesquisa
W2118243939|W2123755784|W2154683088,0.1057,0.1689,0.3187,0,ruido_quimera
W2111030512|W2118243939|W2154683088,0.0494,0.1688,0.2314,1,fechamento_trivial
W1566478880|W2118243939|W2123755784,0.1494,0.1687,0.3706,0,ruido_quimera
W1566478880|W2111030512|W2118243939,0.1046,0.1686,0.2329,1,agenda_pesquisa
W1566478880|W2118243939|W2154683088,0.0103,0.1686,0.5,0,ruido_quimera
W1569410165|W1601629960|W4285719527,0.04,0.1661,0.3732,0,ruido_quimera
W1492856410|W2143590178|W4285719527,0.0517,0.165,0.1749,0,ruido_quimera
W2143590178|W2154683088|W4285719527,0.054,0.1649,0.2892,1,fechamento_trivial
W2123755784|W2143590178|W4285719527,0.0575,0.1646,0.1026,0,ruido_quimera
W2048086870|W2143590178|W4285719527,0.054,0.1644,0.2237,1,fechamento_trivial
W2005144066|W4206762723|W4285719527,0.0517,0.1644,0.0,0,ruido_quimera
W1566478880|W2143590178|W4285719527,0.077,0.1642,0.2906,1,agenda_pesquisa
W2111030512|W2143590178|W4285719527,0.0575,0.1642,0.0419,0,ruido_quimera
W1492856410|W1979505044|W4285719527,0.0517,0.1635,0.2942,1,fechamento_trivial
W1979505044|W2154683088|W4285719527,0.054,0.1634,0.3707,0,ruido_quimera
W1979505044|W2123755784|W4285719527,0.0575,0.1631,0.279,1,fechamento_trivial
W1566478880|W1979505044|W4285719527,0.077,0.1628,0.4008,0,ruido_quimera
W1979505044|W2111030512|W4285719527,0.0575,0.1628,0.1535,0,ruido_quimera
W2005144066|W2126563689|W4285719527,0.054,0.1622,0.0806,0,ruido_quimera
W2007287880|W4206762723|W4285719527,0.0506,0.1618,0.0,0,ruido_quimera
W2095561982|W4244612406|W52678905,0.0782,0.1609,0.504,0,ruido_quimera
W2025177555|W2095561982|W2123755784,0.0483,0.1608,0.2649,1,fechamento_trivial
W1566478880|W2095561982|W4205188686,0.0529,0.1608,0.3349,0,ruido_quimera
W2025177555|W2095561982|W52678905,0.0483,0.1608,0.3839,0,ruido_quimera
W2143590178|W3124879925|W4285719527,0.054,0.1607,0.3087,1,fechamento_trivial
W1566478880|W2095561982|W4244612406,0.0517,0.1607,0.4286,0,ruido_quimera
W1566478880|W2025177555|W2095561982,0.0586,0.1606,0.4101,0,ruido_quimera
W1492856410|W2095561982|W2123755784,0.0747,0.1605,0.2358,1,agenda_pesquisa
W2095561982|W2123755784|W2154683088,0.1057,0.1604,0.331,0,ruido_quimera
W1492856410|W1566478880|W2095561982,0.0943,0.1604,0.3588,0,ruido_quimera
W1566478880|W2095561982|W2154683088,0.0736,0.1603,0.5361,0,ruido_quimera
W2095561982|W2111030512|W52678905,0.069,0.1602,0.2625,1,agenda_pesquisa
W2095561982|W2111030512|W2123755784,0.0747,0.1602,0.1978,0,ruido_quimera
W2095561982|W2123755784|W52678905,0.0102,0.1601,0.2759,1,fechamento_trivial
W1566478880|W2095561982|W2111030512,0.1046,0.16,0.2658,1,agenda_pesquisa
W1601629960|W2005144066|W4285719527,0.0713,0.16,0.1281,0,ruido_quimera
W1566478880|W2095561982|W52678905,0.0103,0.16,0.3771,0,ruido_quimera
W2007287880|W2126563689|W4285719527,0.0529,0.1596,0.1564,0,ruido_quimera
W2048086870|W2095561982|W2111030512,0.0575,0.1595,0.2583,1,fechamento_trivial
W1601629960|W2007287880|W4285719527,0.0701,0.1573,0.1224,0,ruido_quimera
W1601629960|W2143590178|W4285719527,0.017,0.1552,0.367,0,ruido_quimera
W2062663664|W4206762723|W4285719527,0.0517,0.1548,0.0,0,ruido_quimera
W1492856410|W1993023795|W90769783,0.0494,0.1545,0.3389,0,ruido_quimera
W1492856410|W1970428482|W1993023795,0.054,0.1544,0.3522,0,ruido_quimera
W1993023795|W2111030512|W4244612406,0.0609,0.1538,0.2619,1,agenda_pesquisa
W1993023795|W2025177555|W2111030512,0.0483,0.1538,0.2192,1,fechamento_trivial
W1993023795|W4244612406|W52678905,0.0137,0.1538,0.4597,0,ruido_quimera
W1993023795|W2025177555|W52678905,0.0102,0.1538,0.3389,0,ruido_quimera
W1993023795|W2111030512|W52678905,0.069,0.1536,0.2161,1,agenda_pesquisa
W1993023795|W2048086870|W2111030512,0.0563,0.1536,0.2612,1,fechamento_trivial
W1993023795|W2111030512|W2154683088,0.0494,0.1536,0.2506,1,fechamento_trivial
W1492856410|W1993023795|W2111030512,0.0529,0.1533,0.2438,1,fechamento_trivial
W1993023795|W2111030512|W2123755784,0.0759,0.1533,0.2011,0,ruido_quimera
W1566478880|W1993023795|W2111030512,0.1057,0.1532,0.2492,1,agenda_pesquisa
W2062663664|W2126563689|W4285719527,0.054,0.1528,0.0249,0,ruido_quimera
W1520641906|W1601629960|W2062663664,0.077,0.1523,0.1695,0,ruido_quimera
W1492856410|W2005144066|W4285719527,0.0552,0.1512,0.1979,0,ruido_quimera
W2005144066|W2154683088|W4285719527,0.0575,0.1511,0.2451,1,fechamento_trivial
W1601629960|W2062663664|W4206762723,0.0713,0.1509,0.0378,0,ruido_quimera
W2062663664|W2111030512|W2325487953,0.0102,0.1507,0.3959,0,ruido_quimera
W2005144066|W2111030512|W4285719527,0.0609,0.1505,0.0601,0,ruido_quimera
W1566478880|W2005144066|W4285719527,0.0805,0.1504,0.3107,1,agenda_pesquisa
W1601629960|W2062663664|W2126563689,0.0816,0.1499,0.198,0,ruido_quimera
